Call ID,CallTimestamp,CallDuration,Call Type,EmployeeID,WaitTime,CallAbandoned
30869,5/23/2021 11:11,301,2,N772493,0,0
30870,5/12/2021 14:20,329,2,G727038,243,0
30871,6/18/2021 10:34,166,1,N620104,11,0
30872,6/28/2021 8:46,268,2,I281837,0,0
30873,6/7/2021 10:53,411,2,A475155,0,0
30874,5/30/2021 15:40,1088,2,K399501,0,0
30875,5/30/2021 10:41,266,1,D774655,9,0
30876,5/4/2021 14:06,1313,1,X991580,27,0
30877,6/10/2021 13:23,89,2,L736768,24,1
30878,6/11/2021 14:48,1391,3,J173690,0,0
30879,5/26/2021 10:11,1163,2,N119221,22,0
30880,5/31/2021 12:35,588,3,G727038,177,0
30881,5/25/2021 14:08,1463,2,M855788,6,0
30882,6/27/2021 11:19,1187,2,Y193775,26,0
30883,6/4/2021 8:07,552,1,K915074,0,0
30884,5/20/2021 13:44,511,3,U641256,0,0
30885,5/4/2021 10:47,802,1,N470942,12,0
30886,6/2/2021 8:29,277,2,P286634,28,0
30887,6/1/2021 13:47,135,2,I543040,27,0
30888,6/1/2021 8:01,99,3,V828034,0,0
30889,5/20/2021 10:18,1259,2,A475155,180,1
30890,5/31/2021 12:20,307,3,H438047,25,0
30891,6/24/2021 14:39,60,2,T659609,0,0
30892,6/6/2021 8:10,440,2,P286634,5,0
30893,5/7/2021 9:49,1047,1,L736768,16,0
30894,6/16/2021 13:57,9,3,K222775,0,0
30895,6/8/2021 8:37,892,3,E137708,13,0
30896,6/1/2021 13:07,1156,1,E988252,15,0
30897,5/22/2021 15:55,1174,3,J192194,3,0
30898,5/19/2021 9:43,183,1,I281837,30,0
30899,6/26/2021 15:59,919,2,J419954,6,1
30900,5/2/2021 13:02,1438,2,T387561,162,0
30901,6/14/2021 12:52,1023,3,Q921541,29,0
30902,6/27/2021 9:20,155,1,T664783,170,0
30903,5/24/2021 13:04,791,1,P203824,0,0
30904,5/10/2021 8:51,892,2,E988252,0,0
30905,5/21/2021 9:05,856,2,I281837,0,0
30906,6/21/2021 9:24,894,1,C319958,0,0
30907,5/21/2021 14:43,490,3,P203824,0,0
30908,6/25/2021 12:03,381,2,P286634,0,0
30909,6/9/2021 12:51,1146,3,X991580,8,0
30910,5/31/2021 9:59,919,2,J632516,22,0
30911,5/2/2021 9:35,1446,1,X409223,2,0
30912,6/24/2021 8:58,594,1,J632516,17,0
30913,6/9/2021 9:48,1125,2,O362956,0,0
30914,6/21/2021 13:33,1206,2,V126561,216,0
30915,5/20/2021 14:45,1250,3,P203824,8,0
30916,5/1/2021 12:20,579,2,K273930,144,1
30917,6/13/2021 10:52,792,3,J173690,27,0
30918,6/14/2021 8:25,1202,3,F533051,0,0
30919,6/5/2021 9:22,520,1,N772493,0,0
30920,5/31/2021 9:36,653,3,J419954,29,0
30921,5/10/2021 14:53,145,3,T387561,0,0
30922,5/5/2021 14:58,688,2,N620104,16,0
30923,6/17/2021 14:40,621,3,S704443,0,1
30924,5/11/2021 13:41,634,2,E243130,0,0
30925,6/14/2021 8:40,34,3,A166733,20,0
30926,5/14/2021 15:18,118,3,G727038,0,0
30927,6/7/2021 15:44,1284,1,K222775,0,0
30928,6/27/2021 11:26,1282,3,E137708,0,0
30929,6/5/2021 15:22,87,3,T387561,26,0
30930,5/15/2021 15:27,1466,3,U194381,28,1
30931,5/24/2021 10:14,682,3,M855788,10,1
30932,6/11/2021 11:35,929,3,O856292,6,0
30933,5/13/2021 15:20,205,3,M855788,0,0
30934,6/23/2021 9:05,507,1,N119221,21,0
30935,6/25/2021 9:38,386,3,N119221,0,0
30936,5/8/2021 9:31,1421,3,K273930,0,0
30937,6/1/2021 15:54,720,1,X991580,9,0
30938,6/1/2021 12:34,1279,2,H438047,0,0
30939,6/1/2021 9:47,1252,2,M855788,216,0
30940,6/1/2021 9:12,420,1,V126561,15,0
30941,5/8/2021 13:38,46,3,M163408,53,0
30942,5/20/2021 14:57,1156,3,P203824,67,0
30943,6/25/2021 8:46,134,3,T664783,8,0
30944,6/3/2021 11:41,610,2,K915074,13,0
30945,5/30/2021 11:55,609,1,L736768,8,0
30946,5/16/2021 11:13,1052,1,G727038,0,0
30947,6/17/2021 10:25,1204,2,T664783,13,0
30948,6/8/2021 13:01,930,3,O362956,0,0
30949,5/22/2021 16:00,1042,1,I281837,27,0
30950,5/14/2021 12:53,170,2,P203824,223,0
30951,5/14/2021 15:17,112,3,M855788,8,0
30952,6/11/2021 12:20,878,3,K915074,0,0
30953,5/8/2021 12:11,1258,2,J419954,5,0
30954,5/14/2021 15:35,1156,3,E137708,0,0
30955,6/11/2021 12:07,1451,3,K222775,13,0
30956,6/11/2021 13:38,1195,2,A475155,26,0
30957,5/4/2021 8:01,707,3,F542348,8,0
30958,5/13/2021 15:31,1049,2,G727038,0,0
30959,6/12/2021 10:56,75,2,N620104,5,0
30960,6/7/2021 11:48,99,3,V732706,207,0
30961,5/9/2021 14:52,300,2,M163408,0,0
30962,6/21/2021 15:50,1456,2,O362956,242,0
30963,5/24/2021 13:34,115,3,S704443,0,0
30964,6/26/2021 12:52,626,3,H438047,0,0
30965,6/12/2021 13:59,270,3,U194381,170,0
30966,6/26/2021 10:43,1033,1,V828034,10,0
30967,5/26/2021 13:49,740,2,X110622,0,0
30968,6/17/2021 11:37,294,3,J632516,8,0
30969,5/16/2021 15:14,240,2,M794992,0,1
30970,6/16/2021 11:08,693,2,O856292,3,0
30971,5/5/2021 15:05,16,1,M794992,22,0
30972,5/8/2021 11:25,1356,3,B651033,23,0
30973,5/9/2021 8:43,1011,2,K418200,11,1
30974,5/25/2021 8:41,384,3,B861430,0,1
30975,5/25/2021 8:31,415,2,H438047,0,0
30976,6/24/2021 15:50,1469,3,V828034,0,0
30977,6/28/2021 11:22,189,2,G727038,7,0
30978,5/3/2021 12:44,142,3,F542348,159,1
30979,5/19/2021 12:04,879,3,C319958,0,0
30980,6/22/2021 14:16,411,3,L736768,0,0
30981,5/15/2021 12:24,1425,2,D774655,14,0
30982,5/29/2021 15:24,917,2,J549755,0,0
30983,6/16/2021 13:21,171,3,T659609,19,0
30984,5/22/2021 15:42,1106,3,N119221,270,0
30985,5/20/2021 8:50,798,2,Q921541,0,0
30986,6/4/2021 13:49,259,3,J192194,0,0
30987,5/18/2021 9:31,1032,3,V732706,0,0
30988,5/21/2021 13:03,118,1,N470942,23,0
30989,5/26/2021 11:51,1371,3,P286634,0,0
30990,6/1/2021 11:37,1499,3,T664783,0,0
30991,6/30/2021 9:39,1111,3,Y193775,6,0
30992,5/31/2021 9:33,6,3,V228277,25,0
30993,6/24/2021 15:09,960,3,Q921541,28,0
30994,6/19/2021 12:30,188,3,I281837,16,0
30995,5/26/2021 9:12,896,2,V732706,29,0
30996,5/23/2021 8:47,138,2,B971624,21,0
30997,6/27/2021 10:34,1490,2,E243130,11,0
30998,5/26/2021 12:54,1366,3,B971624,0,0
30999,5/7/2021 8:48,527,3,E988252,25,0
31000,6/23/2021 9:33,314,2,C206355,0,0
31001,5/15/2021 11:06,1499,2,T387561,1,0
31002,6/21/2021 11:01,1294,3,K915074,26,0
31003,5/7/2021 8:28,240,1,O362956,0,0
31004,6/2/2021 14:48,900,1,K418200,2,0
31005,5/19/2021 8:49,736,1,O856292,7,0
31006,5/2/2021 12:02,746,2,B971624,18,0
31007,5/5/2021 12:37,894,2,K669566,0,0
31008,6/4/2021 12:13,1102,1,M163408,10,0
31009,5/11/2021 12:08,733,3,K399501,0,0
31010,5/8/2021 9:07,1490,3,S564705,6,0
31011,5/23/2021 8:42,147,3,B971624,18,0
31012,5/3/2021 10:47,1366,3,H438047,0,0
31013,5/19/2021 11:04,1080,2,S274120,0,0
31014,5/16/2021 11:52,1179,2,A475155,17,0
31015,6/28/2021 12:29,779,2,U194381,93,0
31016,5/3/2021 10:07,480,3,F542348,0,0
31017,5/6/2021 13:26,1499,1,X110622,12,0
31018,5/8/2021 14:37,1243,2,K399501,19,0
31019,6/15/2021 11:42,1377,3,G586239,16,0
31020,5/23/2021 15:41,1205,2,G586239,0,0
31021,5/9/2021 11:28,392,1,K399501,179,0
31022,5/26/2021 12:59,719,2,N470942,8,0
31023,6/25/2021 15:34,860,3,Y193775,49,0
31024,6/2/2021 11:18,70,3,I992869,0,0
31025,6/14/2021 8:43,846,3,J549755,14,0
31026,5/12/2021 10:23,500,2,J192194,23,1
31027,6/24/2021 9:59,1405,3,U559430,0,0
31028,5/12/2021 12:58,447,3,A166733,0,0
31029,5/13/2021 10:45,99,1,F533051,5,0
31030,5/29/2021 14:49,1304,3,D411745,63,0
31031,6/5/2021 10:55,839,1,X991580,0,1
31032,5/23/2021 9:21,867,1,B971624,9,0
31033,5/3/2021 10:35,895,2,M855788,0,0
31034,5/22/2021 11:59,809,2,X110622,0,0
31035,5/30/2021 9:13,569,2,E137708,20,0
31036,6/9/2021 11:54,380,3,X409223,28,0
31037,6/18/2021 8:05,953,3,P203824,2,0
31038,6/17/2021 11:57,929,2,M163408,27,0
31039,6/21/2021 12:28,1213,3,V126561,4,0
31040,5/1/2021 9:59,1293,2,V228277,0,0
31041,5/11/2021 9:40,1074,2,J192194,10,1
31042,5/26/2021 8:29,997,2,F542348,27,0
31043,5/25/2021 9:07,1263,3,E778362,14,0
31044,5/15/2021 14:08,552,2,N620104,0,0
31045,6/2/2021 14:32,624,2,D774655,83,0
31046,6/4/2021 11:36,87,1,L736768,18,0
31047,5/13/2021 14:20,464,2,D774655,0,0
31048,5/19/2021 8:35,744,1,O362956,18,0
31049,6/25/2021 10:10,844,2,C206355,4,0
31050,6/18/2021 8:51,1058,3,U194381,3,0
31051,6/20/2021 12:03,654,2,D411745,0,0
31052,5/25/2021 13:59,1360,3,M855788,23,0
31053,6/22/2021 12:41,387,2,O362956,18,0
31054,5/11/2021 12:27,935,3,I992869,1,0
31055,5/2/2021 14:42,1388,2,F533051,11,0
31056,6/5/2021 8:36,648,3,P286634,216,0
31057,5/19/2021 11:33,1438,3,J632516,10,0
31058,5/2/2021 12:55,1299,3,N119221,4,0
31059,5/27/2021 9:40,482,2,I281837,136,0
31060,6/8/2021 8:46,1044,1,A475155,22,0
31061,6/18/2021 9:27,1285,1,O362956,70,0
31062,6/2/2021 10:42,1128,2,M855788,3,1
31063,5/6/2021 15:59,429,3,X991580,59,0
31064,5/20/2021 9:41,699,3,C206355,0,0
31065,5/4/2021 14:48,718,3,J549755,287,0
31066,5/14/2021 10:33,351,3,J549755,17,0
31067,5/30/2021 9:06,905,1,B651033,284,0
31068,5/10/2021 9:31,1407,1,T664783,0,0
31069,5/28/2021 9:08,1199,3,J173690,8,0
31070,6/15/2021 11:35,94,1,E137708,0,0
31071,6/2/2021 12:35,1114,3,M163408,0,0
31072,5/14/2021 9:40,480,3,A166733,0,0
31073,6/29/2021 8:13,347,3,M163408,3,0
31074,5/7/2021 15:38,1470,3,T398672,29,0
31075,5/10/2021 14:46,93,3,X409223,124,0
31076,6/30/2021 13:03,805,3,E243130,94,0
31077,6/20/2021 13:04,319,3,Q921541,6,0
31078,5/20/2021 9:42,284,3,P286634,265,0
31079,5/1/2021 8:27,368,1,T664783,29,0
31080,5/20/2021 13:13,1316,2,D411745,0,0
31081,5/19/2021 15:29,753,2,G586239,9,0
31082,6/30/2021 8:13,1251,2,N772493,0,0
31083,6/4/2021 11:16,1106,2,T659609,0,0
31084,6/4/2021 10:34,999,3,I992869,0,1
31085,6/26/2021 9:12,1208,3,P203824,30,1
31086,5/19/2021 11:20,1433,3,A166733,24,0
31087,5/2/2021 13:09,671,2,F542348,9,0
31088,6/19/2021 9:07,673,2,K222775,14,0
31089,5/8/2021 10:14,410,3,V126561,29,0
31090,6/6/2021 12:47,358,3,V828034,7,0
31091,6/25/2021 9:27,983,2,K399501,81,0
31092,6/15/2021 10:51,1173,2,G586239,0,0
31093,5/8/2021 13:36,1235,1,K915074,0,0
31094,5/27/2021 13:20,1110,3,J173690,20,0
31095,6/8/2021 8:47,921,2,X825147,0,1
31096,5/25/2021 12:57,990,3,E778362,0,0
31097,6/2/2021 15:46,1137,3,K915074,2,1
31098,6/3/2021 10:13,490,3,K222775,0,0
31099,6/29/2021 13:40,766,3,Q921541,0,0
31100,5/15/2021 9:10,431,2,V126561,193,0
31101,5/1/2021 9:57,477,2,N772493,11,0
31102,5/1/2021 9:26,243,3,Q921541,6,0
31103,5/11/2021 12:18,826,2,M794992,0,0
31104,5/23/2021 8:48,951,2,S564705,22,0
31105,5/21/2021 15:27,899,3,U641256,19,0
31106,5/8/2021 10:56,158,3,X991580,0,0
31107,6/17/2021 13:09,1257,3,J192194,15,0
31108,6/24/2021 10:52,1425,3,J632516,16,0
31109,6/26/2021 8:08,17,2,B971624,28,1
31110,6/6/2021 12:52,1472,2,C206355,4,0
31111,6/7/2021 11:38,159,2,L736768,241,0
31112,6/28/2021 13:05,670,3,T398672,8,0
31113,6/1/2021 12:40,638,1,D411745,29,0
31114,6/28/2021 9:07,646,3,N620104,256,0
31115,5/27/2021 15:22,441,2,H438047,0,0
31116,6/24/2021 15:10,58,2,N119221,0,0
31117,5/19/2021 11:21,1133,1,T664783,0,0
31118,5/1/2021 13:08,1249,2,D774655,0,1
31119,5/23/2021 9:40,872,3,K915074,29,0
31120,5/7/2021 13:54,573,1,N620104,6,0
31121,5/9/2021 15:26,62,3,M163408,0,0
31122,5/29/2021 12:10,752,1,V732706,12,0
31123,5/11/2021 15:13,1466,3,U194381,6,0
31124,6/3/2021 8:20,996,3,C206355,24,0
31125,6/4/2021 10:52,960,2,M855788,98,0
31126,6/23/2021 13:51,796,3,Y193775,25,0
31127,6/1/2021 13:55,797,1,L736768,0,0
31128,6/19/2021 12:27,1178,3,V732706,0,0
31129,5/11/2021 12:55,339,3,K399501,6,0
31130,5/2/2021 13:20,179,3,I281837,28,0
31131,6/16/2021 14:41,356,3,N772493,25,0
31132,5/5/2021 10:15,1006,3,V228277,21,0
31133,5/5/2021 12:41,18,3,J549755,27,0
31134,5/3/2021 14:36,686,2,N620104,4,0
31135,6/22/2021 11:11,1404,3,S274120,196,0
31136,5/24/2021 13:55,987,3,U641256,0,0
31137,5/7/2021 14:07,458,1,J549755,2,0
31138,5/5/2021 13:46,1175,1,T387561,20,0
31139,6/23/2021 13:38,543,3,A166733,13,0
31140,5/23/2021 11:19,899,1,G727038,19,0
31141,6/12/2021 9:43,1217,2,S274120,246,0
31142,5/30/2021 12:01,579,3,T398672,1,0
31143,6/20/2021 9:33,1185,3,B971624,0,0
31144,5/19/2021 8:46,1021,2,V828034,0,0
31145,6/4/2021 8:43,813,3,F533051,211,0
31146,6/18/2021 8:08,129,2,N620104,10,0
31147,6/17/2021 11:01,1010,3,I281837,25,0
31148,5/20/2021 13:38,250,3,J549755,0,0
31149,6/16/2021 15:22,1451,3,N772493,14,0
31150,6/2/2021 14:10,428,3,I992869,179,0
31151,6/10/2021 8:07,895,3,V732706,0,0
31152,5/17/2021 14:59,297,3,K399501,0,0
31153,6/4/2021 14:15,128,3,C319958,0,0
31154,6/14/2021 10:08,1339,1,C206355,218,0
31155,5/22/2021 12:49,39,2,G586239,17,1
31156,5/31/2021 11:15,990,2,X409223,0,0
31157,5/9/2021 8:42,1381,3,X825147,44,0
31158,6/14/2021 14:29,910,3,K222775,0,0
31159,6/1/2021 11:03,749,3,T398672,0,0
31160,6/26/2021 8:06,1115,3,U194381,20,0
31161,5/7/2021 8:48,780,2,J192194,0,0
31162,6/2/2021 9:56,367,2,K273930,10,0
31163,6/23/2021 13:56,671,3,K222775,26,0
31164,6/12/2021 8:19,402,2,F542348,27,0
31165,6/22/2021 12:28,1383,3,T659609,178,0
31166,5/22/2021 10:17,240,2,V126561,12,0
31167,5/28/2021 9:23,1180,3,N470942,2,0
31168,6/17/2021 8:59,325,3,J549755,30,0
31169,5/6/2021 9:00,256,3,V732706,0,0
31170,5/11/2021 15:37,1342,3,B651033,0,1
31171,6/2/2021 9:48,1023,3,E243130,20,0
31172,6/25/2021 8:38,1009,3,V732706,0,0
31173,5/15/2021 8:15,302,2,F533051,0,0
31174,5/25/2021 15:18,1193,2,J549755,0,0
31175,5/2/2021 15:05,316,2,D774655,26,0
31176,5/3/2021 14:39,1404,3,D411745,0,1
31177,6/11/2021 12:34,912,3,S274120,22,0
31178,5/22/2021 13:49,700,2,F533051,0,0
31179,5/15/2021 10:04,1042,2,E988252,0,1
31180,5/14/2021 15:23,1163,3,V732706,5,0
31181,6/14/2021 9:01,1102,2,P203824,0,0
31182,5/20/2021 8:51,1143,1,K418200,27,0
31183,5/20/2021 15:53,444,2,M855788,7,0
31184,5/31/2021 8:26,936,1,S564705,19,0
31185,5/12/2021 15:19,918,2,O362956,3,0
31186,5/12/2021 9:09,61,2,C206355,3,0
31187,6/8/2021 13:52,838,3,K418200,0,1
31188,5/3/2021 11:06,1366,3,X409223,5,0
31189,6/24/2021 15:52,377,3,N119221,0,0
31190,6/27/2021 13:25,484,3,M855788,26,0
31191,5/26/2021 13:31,470,3,L736768,226,0
31192,6/29/2021 9:54,311,2,Y193775,29,0
31193,5/27/2021 8:39,1040,1,N772493,0,0
31194,5/13/2021 15:46,30,2,B861430,2,0
31195,6/29/2021 8:16,1164,2,C319958,0,0
31196,5/9/2021 9:07,1152,3,X825147,0,0
31197,5/2/2021 13:25,1454,3,C319958,14,1
31198,5/12/2021 8:32,467,3,U559430,29,0
31199,6/6/2021 13:03,1136,1,E137708,9,0
31200,6/1/2021 9:42,928,3,M855788,107,0
31201,5/1/2021 9:05,1205,2,G586239,24,0
31202,6/26/2021 14:30,749,3,K273930,20,0
31203,6/3/2021 15:18,472,2,K418200,0,0
31204,5/8/2021 8:42,1148,3,C206355,18,0
31205,6/1/2021 12:26,1156,3,J192194,1,0
31206,6/3/2021 14:11,1078,3,L736768,6,0
31207,6/8/2021 13:36,622,1,E137708,0,0
31208,6/11/2021 9:22,393,3,V828034,8,0
31209,5/25/2021 14:35,1467,3,X825147,0,0
31210,5/6/2021 15:48,354,3,E137708,0,0
31211,5/20/2021 15:23,613,3,J173690,12,0
31212,6/1/2021 14:39,773,2,T664783,213,0
31213,5/26/2021 9:51,411,2,M163408,16,0
31214,5/12/2021 12:47,925,3,O362956,0,0
31215,6/17/2021 13:52,620,3,N620104,12,0
31216,5/29/2021 9:17,1168,2,J549755,21,0
31217,6/27/2021 15:49,1097,3,K273930,0,0
31218,5/8/2021 8:50,1231,3,M163408,0,0
31219,5/21/2021 10:54,1207,1,M855788,0,0
31220,5/16/2021 8:18,6,3,X409223,0,0
31221,5/31/2021 9:57,1249,3,J192194,0,0
31222,6/21/2021 12:26,351,2,V732706,0,0
31223,5/14/2021 8:50,1492,3,E137708,29,0
31224,5/15/2021 10:14,1493,3,Y193775,0,0
31225,5/14/2021 11:22,1035,3,N772493,0,0
31226,5/23/2021 14:35,295,2,K669566,0,1
31227,5/18/2021 12:24,1217,3,T387561,27,0
31228,5/25/2021 11:37,1347,1,X991580,4,0
31229,6/8/2021 14:24,1168,3,S274120,16,0
31230,5/21/2021 10:00,395,3,B651033,4,0
31231,5/9/2021 15:07,669,2,S704443,0,0
31232,6/27/2021 8:21,1213,1,O856292,183,0
31233,6/15/2021 8:34,1228,3,K915074,0,0
31234,5/5/2021 14:22,489,3,X409223,28,0
31235,6/25/2021 13:20,532,2,X991580,0,0
31236,5/30/2021 9:25,59,2,X409223,24,0
31237,6/19/2021 10:56,13,1,S274120,0,0
31238,6/3/2021 8:37,179,3,E243130,20,0
31239,6/3/2021 10:23,1284,3,S274120,21,0
31240,6/23/2021 10:02,1171,2,N772493,0,0
31241,5/20/2021 15:59,585,3,I992869,25,0
31242,6/20/2021 8:46,135,2,K399501,24,0
31243,5/22/2021 9:27,1162,3,V828034,30,0
31244,6/17/2021 11:17,1336,3,I543040,0,0
31245,6/16/2021 14:32,186,3,U641256,0,0
31246,6/5/2021 9:52,1495,2,G586239,0,0
31247,6/2/2021 15:26,33,2,X409223,24,1
31248,5/24/2021 13:26,1358,3,J419954,0,0
31249,6/6/2021 9:14,705,3,X991580,28,0
31250,5/19/2021 12:12,1458,3,K418200,3,0
31251,5/7/2021 10:10,1337,1,B651033,0,0
31252,5/21/2021 15:35,1285,3,V126561,12,0
31253,5/24/2021 8:13,346,2,B971624,26,0
31254,5/16/2021 14:59,1278,3,K669566,13,0
31255,6/20/2021 12:04,401,2,J549755,0,0
31256,6/22/2021 15:21,342,3,J419954,3,0
31257,5/25/2021 14:47,469,3,I281837,0,0
31258,5/15/2021 13:33,284,1,L736768,0,0
31259,5/19/2021 15:22,1440,3,B651033,0,0
31260,6/24/2021 8:07,1376,2,B971624,25,0
31261,6/19/2021 15:26,958,1,F542348,91,0
31262,5/12/2021 15:44,643,3,X409223,295,0
31263,6/5/2021 14:11,243,3,N470942,0,0
31264,5/30/2021 14:04,783,3,X409223,0,0
31265,6/3/2021 13:10,279,3,Y193775,21,0
31266,6/12/2021 10:59,1160,3,O362956,233,0
31267,5/21/2021 10:52,818,3,V732706,9,0
31268,6/6/2021 11:21,1376,3,S704443,0,0
31269,5/20/2021 11:48,603,3,V828034,0,0
31270,6/24/2021 15:51,212,1,M163408,0,0
31271,6/11/2021 12:47,1484,3,V828034,8,0
31272,6/23/2021 14:17,362,3,K273930,53,0
31273,5/7/2021 11:19,1485,3,T659609,108,0
31274,6/20/2021 10:40,993,1,A475155,30,0
31275,5/18/2021 14:31,1129,3,V126561,0,0
31276,5/24/2021 14:29,1278,2,H438047,16,0
31277,6/12/2021 8:37,969,3,P286634,0,0
31278,6/22/2021 12:57,1099,3,J173690,15,0
31279,5/12/2021 15:39,303,3,I281837,0,0
31280,6/7/2021 10:08,656,3,X409223,0,1
31281,5/16/2021 14:48,67,2,B971624,0,1
31282,5/16/2021 9:21,1008,2,E988252,9,0
31283,6/4/2021 10:41,514,3,B861430,5,0
31284,6/6/2021 13:01,162,1,P286634,0,0
31285,6/14/2021 8:44,1116,3,I992869,0,0
31286,6/20/2021 12:54,1080,3,K399501,15,0
31287,5/6/2021 11:12,182,3,G727038,136,0
31288,5/8/2021 12:42,630,3,O856292,4,0
31289,5/4/2021 15:41,931,3,S564705,14,0
31290,6/28/2021 9:42,1026,3,N772493,0,0
31291,6/29/2021 13:51,214,3,J173690,14,0
31292,5/25/2021 15:05,511,1,K418200,18,0
31293,5/6/2021 14:24,220,2,M163408,0,0
31294,5/15/2021 9:49,840,3,T387561,75,0
31295,5/12/2021 11:08,558,3,A475155,0,0
31296,6/18/2021 15:17,1074,3,K222775,0,0
31297,6/21/2021 11:52,452,3,X110622,0,0
31298,6/27/2021 9:12,524,2,B651033,6,0
31299,5/19/2021 13:08,1411,3,E778362,193,0
31300,5/16/2021 10:05,1249,3,P286634,0,0
31301,6/17/2021 9:53,745,3,P286634,50,0
31302,6/13/2021 13:15,413,1,M163408,6,0
31303,6/4/2021 14:20,467,2,P203824,28,0
31304,6/21/2021 11:06,811,3,A166733,0,0
31305,5/6/2021 13:34,1131,2,S704443,0,0
31306,6/1/2021 11:30,770,2,T659609,21,0
31307,6/2/2021 10:47,791,1,S564705,0,0
31308,6/26/2021 9:05,860,3,E778362,29,0
31309,6/23/2021 10:32,1203,3,J419954,1,0
31310,6/9/2021 11:54,203,2,E778362,20,0
31311,5/16/2021 9:50,1181,3,E137708,0,0
31312,6/4/2021 8:50,1012,1,G586239,0,0
31313,6/2/2021 15:28,353,3,J549755,0,0
31314,6/27/2021 8:54,1294,1,K669566,0,0
31315,5/8/2021 14:38,848,2,N772493,74,0
31316,6/2/2021 12:10,773,3,F542348,9,0
31317,6/16/2021 14:00,530,3,J419954,86,0
31318,5/5/2021 8:25,846,1,T664783,20,0
31319,5/13/2021 15:16,1441,2,N119221,11,0
31320,6/9/2021 8:52,128,3,M855788,0,0
31321,5/5/2021 9:31,789,2,P286634,24,0
31322,5/3/2021 15:03,199,3,D411745,26,0
31323,6/15/2021 9:19,314,3,X110622,0,0
31324,6/7/2021 13:23,900,1,U559430,0,0
31325,6/20/2021 10:48,105,2,D774655,24,0
31326,5/8/2021 8:15,1380,1,Y193775,4,0
31327,6/13/2021 11:18,508,2,B861430,24,0
31328,6/7/2021 8:04,688,3,X991580,23,0
31329,6/4/2021 8:29,876,1,S704443,0,0
31330,5/19/2021 13:03,208,2,J632516,23,0
31331,5/7/2021 12:28,659,3,K273930,270,0
31332,5/4/2021 8:40,1336,3,V828034,3,0
31333,5/5/2021 12:03,482,3,T659609,0,0
31334,5/8/2021 8:13,784,2,M855788,18,0
31335,6/30/2021 9:51,1404,3,M163408,213,0
31336,5/21/2021 10:27,752,2,B651033,158,0
31337,6/1/2021 12:08,1036,3,L736768,160,0
31338,6/26/2021 12:09,89,3,G586239,89,0
31339,5/10/2021 8:19,1178,3,G586239,26,0
31340,6/26/2021 15:03,137,1,N119221,6,0
31341,5/23/2021 10:32,1027,3,S704443,0,0
31342,5/17/2021 15:08,1404,2,J632516,19,0
31343,5/5/2021 11:53,1229,3,K399501,0,0
31344,5/31/2021 8:28,671,3,A475155,20,0
31345,6/29/2021 13:02,349,1,O856292,0,0
31346,5/16/2021 12:52,968,3,K273930,0,0
31347,5/11/2021 8:59,19,3,E243130,25,0
31348,5/28/2021 14:46,630,3,J173690,5,0
31349,6/29/2021 14:39,658,2,U641256,300,0
31350,6/22/2021 13:45,1432,3,X991580,30,0
31351,5/16/2021 14:12,441,3,P286634,23,0
31352,6/23/2021 14:07,1198,3,B861430,30,0
31353,5/31/2021 15:11,247,3,L736768,0,0
31354,5/2/2021 14:14,1468,3,X825147,4,0
31355,5/27/2021 14:04,774,2,K669566,14,0
31356,5/6/2021 8:23,753,2,S564705,0,0
31357,5/31/2021 11:16,1498,2,X110622,0,0
31358,6/21/2021 13:15,419,3,Q921541,17,0
31359,5/6/2021 12:23,156,1,D411745,83,0
31360,5/20/2021 8:58,1071,3,V828034,0,0
31361,6/25/2021 14:30,1394,2,C206355,28,0
31362,5/10/2021 9:43,1380,2,I281837,23,0
31363,5/8/2021 12:33,149,3,J632516,0,0
31364,5/24/2021 14:28,1130,3,N470942,87,0
31365,6/9/2021 13:28,402,2,K273930,262,0
31366,6/25/2021 14:29,442,3,T659609,0,0
31367,6/16/2021 14:07,748,3,T387561,35,0
31368,6/17/2021 10:12,875,3,Y193775,20,0
31369,5/15/2021 8:05,491,3,O362956,59,0
31370,6/7/2021 10:40,1,2,A475155,0,0
31371,6/14/2021 8:14,1487,2,V228277,18,0
31372,6/10/2021 12:48,1453,1,K399501,13,0
31373,6/2/2021 12:42,361,3,A166733,4,0
31374,5/27/2021 12:47,358,3,X110622,23,0
31375,5/23/2021 15:05,992,3,E243130,235,0
31376,5/28/2021 11:11,1035,2,B971624,0,0
31377,5/22/2021 13:51,1009,3,E988252,16,0
31378,5/14/2021 12:28,113,2,K399501,0,1
31379,6/22/2021 15:37,796,2,N119221,0,0
31380,5/30/2021 9:43,768,3,T659609,136,0
31381,5/26/2021 13:20,277,3,X825147,0,0
31382,6/14/2021 13:28,811,3,J549755,21,0
31383,5/20/2021 14:11,226,2,C319958,0,0
31384,5/17/2021 14:57,1203,3,P203824,0,0
31385,6/20/2021 12:28,196,3,P203824,0,0
31386,5/13/2021 15:18,779,3,E243130,274,0
31387,6/6/2021 12:21,928,3,E778362,0,0
31388,5/19/2021 9:48,368,3,B651033,6,0
31389,5/29/2021 12:21,900,3,A475155,96,1
31390,5/11/2021 10:30,597,3,J173690,13,0
31391,5/31/2021 8:38,1113,2,O362956,0,0
31392,5/22/2021 12:28,1327,3,J549755,16,0
31393,5/6/2021 8:36,981,3,O856292,88,0
31394,6/29/2021 10:47,590,2,C206355,27,0
31395,5/5/2021 11:58,840,1,M794992,208,0
31396,6/8/2021 9:32,1095,2,X409223,0,0
